,T1,Mean_T1,Median_T1,Max_T1,Min_T1,B0,Mean_B0,Median_B0,Max_B0,Min_B0,B1000,Mean_B1000,Median_B1000,Max_B1000,Min_B1000,B1500,Mean_B1500,Median_B1500,Max_B1500,Min_B1500,B2000,Mean_B2000,Median_B2000,Max_B2000,Min_B2000,ADC,Mean_ADC,Median_ADC,Max_ADC,Min_ADC,Position_X,Position_Y,Position_Z,class
758,709.0,797.832,802.0,1371.0,370.0,47.0,88.392,77.0,207.0,35.0,20.0,22.712,22.0,32.0,17.0,13.0,12.208,12.0,19.0,7.0,8.0,6.632,6.0,14.0,2.0,821.0,1227.904,1183.0,2002.0,614.0,20,792,374,lesion
759,509.0,653.024,646.0,1148.0,397.0,163.0,135.008,159.0,200.0,50.0,50.0,35.552,34.0,56.0,20.0,30.0,19.368,17.0,34.0,11.0,19.0,10.84,10.0,22.0,4.0,1297.0,1303.552,1375.0,1796.0,633.0,20,793,367,lesion
760,478.0,651.568,648.0,1148.0,336.0,140.0,128.008,140.0,203.0,42.0,49.0,34.624,33.0,56.0,20.0,30.0,19.184,18.0,34.0,11.0,19.0,10.936,10.0,22.0,4.0,1188.0,1280.792,1297.0,1877.0,633.0,20,793,368,lesion
761,456.0,659.928,648.0,1250.0,336.0,116.0,120.344,116.0,204.0,38.0,47.0,33.0,32.0,55.0,18.0,29.0,18.488,17.0,34.0,10.0,19.0,10.632,10.0,22.0,3.0,1078.0,1263.816,1189.0,1932.0,690.0,20,793,369,lesion
762,469.0,674.152,688.0,1250.0,336.0,93.0,112.464,100.0,204.0,38.0,41.0,30.792,30.0,52.0,17.0,27.0,17.288,16.0,34.0,8.0,18.0,9.92,9.0,22.0,2.0,955.0,1257.032,1188.0,1976.0,756.0,20,793,370,lesion
763,447.0,711.576,713.0,1250.0,336.0,76.0,105.024,91.0,204.0,38.0,35.0,28.288,27.0,48.0,17.0,23.0,15.808,14.0,32.0,7.0,15.0,8.96,9.0,21.0,2.0,883.0,1256.976,1189.0,1976.0,756.0,20,793,371,lesion
764,389.0,758.168,749.0,1371.0,336.0,64.0,98.768,86.0,204.0,38.0,28.0,25.944,24.0,43.0,17.0,18.0,14.296,13.0,28.0,7.0,12.0,7.976,8.0,19.0,2.0,877.0,1256.232,1189.0,1976.0,762.0,20,793,372,lesion
765,588.0,790.176,782.0,1371.0,370.0,57.0,94.248,82.0,204.0,38.0,23.0,24.2,23.0,37.0,17.0,15.0,13.104,13.0,25.0,7.0,9.0,7.168,7.0,16.0,2.0,859.0,1251.792,1192.0,1976.0,698.0,20,793,373,lesion
766,505.0,651.904,634.0,930.0,451.0,173.0,138.832,160.0,200.0,50.0,54.0,38.04,36.0,61.0,20.0,32.0,20.864,20.0,34.0,11.0,20.0,11.728,11.0,22.0,5.0,1305.0,1282.704,1354.0,1710.0,633.0,20,794,366,lesion
767,513.0,649.096,643.0,1148.0,373.0,153.0,132.944,153.0,199.0,50.0,54.0,37.568,36.0,60.0,20.0,33.0,21.024,20.0,34.0,12.0,21.0,12.072,12.0,22.0,4.0,1189.0,1259.008,1288.0,1776.0,633.0,20,794,367,lesion
768,470.0,655.144,648.0,1148.0,336.0,131.0,126.44,131.0,199.0,42.0,52.0,36.528,36.0,58.0,20.0,33.0,20.744,20.0,34.0,11.0,21.0,12.08,12.0,22.0,4.0,1071.0,1241.12,1189.0,1846.0,633.0,20,794,368,lesion
769,433.0,672.312,661.0,1250.0,336.0,110.0,119.592,116.0,199.0,38.0,48.0,34.8,34.0,55.0,18.0,32.0,19.912,19.0,34.0,10.0,21.0,11.68,12.0,22.0,3.0,965.0,1231.392,1151.0,1899.0,690.0,20,794,369,lesion
770,389.0,695.032,699.0,1250.0,336.0,91.0,112.784,103.0,196.0,38.0,42.0,32.472,31.0,52.0,17.0,28.0,18.528,18.0,34.0,9.0,19.0,10.832,11.0,22.0,3.0,852.0,1233.632,1144.0,1948.0,756.0,20,794,370,lesion
771,409.0,741.744,740.0,1250.0,336.0,78.0,106.624,98.0,192.0,38.0,36.0,29.848,29.0,48.0,17.0,24.0,16.864,16.0,32.0,8.0,16.0,9.728,10.0,21.0,2.0,802.0,1244.176,1189.0,1948.0,756.0,20,794,371,lesion
772,545.0,791.952,804.0,1371.0,336.0,70.0,101.712,96.0,192.0,38.0,30.0,27.392,26.0,43.0,17.0,19.0,15.176,14.0,28.0,8.0,13.0,8.576,9.0,19.0,2.0,830.0,1254.24,1198.0,1948.0,762.0,20,794,372,lesion
773,514.0,646.592,622.0,958.0,395.0,164.0,138.696,160.0,200.0,50.0,56.0,40.168,39.0,67.0,21.0,34.0,22.328,22.0,36.0,13.0,21.0,12.808,12.0,22.0,5.0,1261.0,1249.936,1262.0,1699.0,633.0,20,795,366,lesion
774,505.0,651.736,646.0,1148.0,373.0,144.0,133.088,144.0,198.0,50.0,55.0,39.4,39.0,63.0,21.0,34.0,22.304,22.0,36.0,12.0,22.0,13.0,13.0,22.0,4.0,1173.0,1232.872,1203.0,1754.0,633.0,20,795,367,lesion
775,469.0,666.896,672.0,1148.0,336.0,124.0,127.432,128.0,198.0,42.0,52.0,38.2,38.0,58.0,21.0,34.0,21.872,22.0,34.0,12.0,22.0,12.896,13.0,22.0,4.0,1082.0,1222.104,1173.0,1812.0,633.0,20,795,368,lesion
776,397.0,695.0,688.0,1250.0,336.0,107.0,121.744,120.0,198.0,39.0,48.0,36.432,36.0,55.0,19.0,32.0,20.96,21.0,34.0,11.0,21.0,12.384,12.0,22.0,4.0,993.0,1219.776,1144.0,1862.0,690.0,20,795,369,lesion
777,336.0,726.936,735.0,1250.0,336.0,94.0,116.184,112.0,193.0,39.0,43.0,34.128,33.0,52.0,17.0,28.0,19.488,19.0,34.0,10.0,19.0,11.464,12.0,22.0,3.0,890.0,1228.944,1144.0,1916.0,756.0,20,795,370,lesion
778,501.0,777.248,777.0,1250.0,336.0,85.0,111.264,109.0,181.0,39.0,37.0,31.56,31.0,48.0,17.0,25.0,17.768,17.0,32.0,9.0,16.0,10.296,10.0,21.0,3.0,846.0,1246.2,1189.0,1916.0,756.0,20,795,371,lesion
779,542.0,639.768,611.0,937.0,424.0,175.0,146.968,164.0,214.0,50.0,60.0,43.464,42.0,78.0,23.0,34.0,23.72,23.0,41.0,14.0,21.0,13.552,13.0,23.0,5.0,1257.0,1242.984,1261.0,1645.0,633.0,20,796,365,lesion
780,508.0,645.0,622.0,991.0,395.0,154.0,140.488,160.0,199.0,50.0,58.0,42.192,41.0,73.0,23.0,34.0,23.504,23.0,40.0,13.0,21.0,13.64,14.0,23.0,5.0,1242.0,1232.312,1232.0,1685.0,633.0,20,796,366,lesion
781,496.0,659.648,648.0,1148.0,373.0,135.0,135.376,137.0,197.0,50.0,54.0,40.968,41.0,64.0,23.0,34.0,23.176,23.0,36.0,13.0,22.0,13.584,14.0,23.0,5.0,1196.0,1225.944,1200.0,1729.0,633.0,20,796,367,lesion
782,458.0,684.984,683.0,1148.0,336.0,120.0,130.88,130.0,197.0,46.0,50.0,39.56,40.0,58.0,23.0,32.0,22.56,23.0,34.0,12.0,21.0,13.296,13.0,22.0,5.0,1144.0,1224.584,1173.0,1777.0,633.0,20,796,368,lesion
783,373.0,723.56,729.0,1250.0,336.0,109.0,126.584,124.0,197.0,45.0,46.0,37.784,37.0,55.0,20.0,30.0,21.552,22.0,34.0,12.0,19.0,12.704,13.0,22.0,4.0,1073.0,1229.72,1173.0,1825.0,690.0,20,796,369,lesion
784,439.0,762.888,763.0,1250.0,336.0,101.0,122.384,121.0,189.0,45.0,42.0,35.64,36.0,52.0,18.0,27.0,20.128,20.0,34.0,10.0,18.0,11.784,12.0,22.0,4.0,978.0,1243.6,1189.0,1880.0,756.0,20,796,370,lesion
785,551.0,628.472,600.0,912.0,424.0,192.0,161.344,172.0,280.0,53.0,67.0,48.816,46.0,96.0,26.0,36.0,25.952,26.0,50.0,14.0,21.0,14.712,15.0,29.0,6.0,1174.0,1222.288,1242.0,1600.0,652.0,20,797,364,lesion
786,527.0,631.192,601.0,937.0,424.0,168.0,150.904,166.0,221.0,53.0,63.0,46.04,45.0,86.0,26.0,36.0,25.048,25.0,45.0,14.0,21.0,14.464,15.0,26.0,6.0,1203.0,1223.752,1231.0,1632.0,652.0,20,797,365,lesion
787,491.0,647.456,622.0,1061.0,395.0,144.0,143.96,157.0,197.0,53.0,57.0,43.912,43.0,76.0,26.0,34.0,24.304,24.0,41.0,14.0,21.0,14.168,15.0,25.0,5.0,1219.0,1228.424,1212.0,1665.0,652.0,20,797,366,lesion
788,461.0,672.496,663.0,1148.0,373.0,128.0,139.544,140.0,196.0,53.0,51.0,42.192,42.0,64.0,26.0,32.0,23.616,24.0,36.0,14.0,20.0,13.808,14.0,23.0,5.0,1212.0,1236.032,1203.0,1707.0,652.0,20,797,367,lesion
789,395.0,708.432,726.0,1148.0,336.0,118.0,136.424,136.0,196.0,56.0,46.0,40.6,41.0,58.0,27.0,29.0,22.8,23.0,34.0,13.0,19.0,13.328,14.0,22.0,5.0,1195.0,1245.776,1196.0,1752.0,652.0,20,797,368,lesion
790,409.0,757.016,750.0,1199.0,336.0,113.0,133.648,135.0,194.0,56.0,42.0,38.912,39.0,55.0,23.0,27.0,21.776,22.0,34.0,12.0,17.0,12.688,13.0,22.0,5.0,1142.0,1258.104,1203.0,1796.0,710.0,20,797,369,lesion
791,553.0,609.152,587.0,887.0,421.0,214.0,185.56,186.0,368.0,62.0,78.0,57.208,52.0,124.0,30.0,41.0,29.768,29.0,64.0,14.0,23.0,16.768,17.0,37.0,5.0,1050.0,1175.896,1172.0,1593.0,747.0,20,798,363,lesion
792,534.0,616.488,591.0,912.0,421.0,190.0,168.032,174.0,298.0,62.0,73.0,52.272,49.0,104.0,30.0,40.0,27.712,27.0,54.0,14.0,23.0,15.872,16.0,31.0,5.0,1086.0,1188.768,1172.0,1593.0,717.0,20,798,364,lesion
793,479.0,626.304,598.0,937.0,421.0,161.0,155.824,169.0,233.0,62.0,64.0,48.264,45.0,92.0,30.0,36.0,26.064,26.0,49.0,14.0,23.0,15.128,16.0,29.0,5.0,1149.0,1206.304,1193.0,1614.0,717.0,20,798,365,lesion
794,468.0,654.024,648.0,1061.0,395.0,137.0,148.576,161.0,194.0,62.0,55.0,45.272,44.0,78.0,30.0,32.0,24.728,25.0,42.0,15.0,20.0,14.424,15.0,25.0,6.0,1200.0,1227.64,1200.0,1645.0,717.0,20,798,366,lesion
795,425.0,689.656,691.0,1061.0,373.0,123.0,144.976,150.0,193.0,62.0,47.0,43.048,42.0,64.0,30.0,28.0,23.656,24.0,36.0,13.0,18.0,13.76,15.0,23.0,5.0,1232.0,1250.192,1212.0,1687.0,717.0,20,798,367,lesion
796,400.0,735.216,745.0,1076.0,373.0,119.0,143.28,146.0,193.0,71.0,41.0,41.28,41.0,58.0,27.0,26.0,22.648,23.0,34.0,11.0,15.0,13.096,14.0,22.0,4.0,1254.0,1271.608,1216.0,1736.0,717.0,20,798,368,lesion
797,528.0,594.552,570.0,887.0,397.0,219.0,194.896,188.0,380.0,76.0,86.0,61.576,55.0,132.0,31.0,45.0,31.96,30.0,68.0,13.0,26.0,18.184,19.0,39.0,5.0,947.0,1135.176,1086.0,1611.0,685.0,20,799,363,lesion
798,512.0,606.6,587.0,912.0,397.0,190.0,174.712,175.0,306.0,76.0,76.0,55.192,51.0,109.0,31.0,41.0,29.064,28.0,57.0,13.0,25.0,16.736,17.0,33.0,5.0,1002.0,1162.024,1142.0,1611.0,744.0,20,799,364,lesion
799,444.0,625.2,601.0,952.0,413.0,157.0,161.176,171.0,239.0,76.0,64.0,50.024,47.0,94.0,32.0,35.0,26.696,26.0,50.0,13.0,22.0,15.488,16.0,30.0,5.0,1101.0,1194.408,1164.0,1599.0,770.0,20,799,365,lesion
800,453.0,664.176,662.0,1061.0,395.0,131.0,153.864,165.0,192.0,76.0,52.0,46.208,45.0,78.0,30.0,29.0,24.808,25.0,42.0,13.0,18.0,14.368,15.0,25.0,5.0,1186.0,1230.712,1200.0,1628.0,770.0,20,799,366,lesion
801,426.0,710.304,734.0,1061.0,395.0,121.0,151.104,158.0,190.0,76.0,42.0,43.52,42.0,64.0,27.0,25.0,23.376,24.0,36.0,11.0,15.0,13.4,15.0,23.0,3.0,1256.0,1266.384,1216.0,1671.0,770.0,20,799,367,lesion
802,476.0,575.368,544.0,845.0,397.0,247.0,230.872,197.0,522.0,93.0,99.0,73.24,65.0,157.0,31.0,52.0,37.544,35.0,81.0,13.0,30.0,21.224,21.0,46.0,5.0,791.0,1080.248,976.0,1611.0,672.0,20,800,362,lesion
803,476.0,584.288,549.0,853.0,397.0,224.0,202.384,188.0,382.0,93.0,92.0,64.752,57.0,136.0,31.0,49.0,33.528,30.0,70.0,13.0,29.0,19.208,19.0,41.0,5.0,829.0,1110.136,1050.0,1611.0,685.0,20,800,363,lesion
804,475.0,602.808,585.0,912.0,397.0,190.0,180.536,177.0,306.0,93.0,78.0,57.16,53.0,111.0,31.0,42.0,29.904,29.0,57.0,13.0,25.0,17.264,17.0,34.0,5.0,906.0,1149.544,1098.0,1611.0,744.0,20,800,364,lesion
805,458.0,630.944,615.0,952.0,413.0,154.0,166.344,172.0,239.0,93.0,62.0,51.056,48.0,94.0,31.0,34.0,26.904,26.0,50.0,13.0,21.0,15.56,16.0,30.0,5.0,1043.0,1194.328,1164.0,1601.0,799.0,20,800,365,lesion
806,443.0,679.136,694.0,1061.0,400.0,130.0,159.264,169.0,193.0,93.0,48.0,46.608,45.0,78.0,29.0,26.0,24.568,25.0,42.0,12.0,16.0,14.064,15.0,25.0,4.0,1165.0,1242.344,1214.0,1642.0,829.0,20,800,366,lesion
807,505.0,570.472,532.0,806.0,397.0,270.0,270.912,226.0,673.0,146.0,110.0,85.68,84.0,190.0,31.0,57.0,43.656,44.0,93.0,13.0,33.0,24.536,26.0,51.0,5.0,706.0,1030.424,899.0,1611.0,662.0,20,801,361,lesion
808,427.0,567.272,523.0,806.0,397.0,259.0,236.984,197.0,522.0,110.0,106.0,76.016,65.0,158.0,31.0,56.0,39.008,35.0,81.0,13.0,32.0,22.184,21.0,46.0,5.0,745.0,1061.168,937.0,1611.0,672.0,20,801,362,lesion
809,433.0,580.76,528.0,853.0,397.0,229.0,207.328,187.0,382.0,110.0,94.0,66.504,58.0,136.0,31.0,50.0,34.344,31.0,70.0,13.0,30.0,19.712,19.0,41.0,5.0,799.0,1101.736,1015.0,1611.0,685.0,20,801,363,lesion
810,454.0,607.736,608.0,912.0,397.0,191.0,185.016,177.0,306.0,110.0,78.0,58.088,53.0,111.0,31.0,41.0,30.152,29.0,57.0,13.0,25.0,17.368,17.0,34.0,5.0,897.0,1151.904,1102.0,1611.0,744.0,20,801,364,lesion
811,476.0,645.752,666.0,952.0,413.0,155.0,170.944,173.0,239.0,110.0,60.0,51.368,50.0,94.0,30.0,32.0,26.696,26.0,50.0,13.0,19.0,15.304,16.0,30.0,5.0,1058.0,1206.312,1186.0,1616.0,799.0,20,801,365,lesion
812,467.0,699.672,729.0,1062.0,413.0,132.0,164.424,171.0,197.0,110.0,44.0,46.52,45.0,78.0,28.0,23.0,24.032,24.0,42.0,11.0,13.0,13.568,15.0,25.0,4.0,1197.0,1262.472,1232.0,1677.0,866.0,20,801,366,lesion
813,506.0,568.888,542.0,820.0,373.0,284.0,307.6,253.0,801.0,166.0,114.0,96.608,98.0,220.0,31.0,60.0,49.104,52.0,108.0,13.0,35.0,27.48,30.0,59.0,5.0,716.0,993.552,799.0,1611.0,662.0,20,802,360,lesion
814,473.0,560.496,513.0,798.0,373.0,289.0,272.928,233.0,673.0,163.0,115.0,87.296,86.0,190.0,31.0,60.0,44.608,45.0,93.0,13.0,35.0,25.232,27.0,51.0,5.0,728.0,1017.608,861.0,1611.0,662.0,20,802,361,lesion
815,426.0,564.0,506.0,828.0,373.0,270.0,238.736,197.0,522.0,127.0,108.0,76.864,65.0,158.0,31.0,57.0,39.488,35.0,81.0,13.0,34.0,22.52,21.0,46.0,5.0,787.0,1058.776,937.0,1613.0,672.0,20,802,362,lesion
816,440.0,582.696,587.0,853.0,373.0,234.0,209.52,187.0,382.0,127.0,94.0,66.736,58.0,136.0,31.0,49.0,34.392,31.0,70.0,13.0,30.0,19.736,18.0,41.0,5.0,861.0,1109.328,1054.0,1613.0,685.0,20,802,363,lesion
817,452.0,618.368,625.0,907.0,397.0,193.0,188.032,177.0,306.0,127.0,76.0,57.912,54.0,111.0,31.0,40.0,29.864,29.0,57.0,13.0,24.0,17.12,17.0,34.0,5.0,973.0,1168.488,1139.0,1616.0,744.0,20,802,364,lesion
818,486.0,666.416,705.0,952.0,413.0,159.0,174.856,174.0,244.0,122.0,56.0,50.944,50.0,94.0,29.0,29.0,26.144,26.0,50.0,12.0,17.0,14.824,16.0,30.0,5.0,1139.0,1229.848,1197.0,1661.0,799.0,20,802,365,lesion
819,480.0,557.528,514.0,804.0,361.0,311.0,303.792,260.0,801.0,157.0,120.0,96.632,101.0,220.0,31.0,63.0,49.312,52.0,108.0,13.0,37.0,27.76,31.0,59.0,5.0,735.0,988.152,822.0,1611.0,662.0,20,803,360,lesion
820,442.0,553.664,505.0,791.0,361.0,309.0,269.304,230.0,673.0,164.0,118.0,86.68,83.0,190.0,31.0,62.0,44.416,44.0,93.0,13.0,36.0,25.216,26.0,51.0,5.0,762.0,1022.864,901.0,1613.0,662.0,20,803,361,lesion
821,431.0,564.736,544.0,828.0,361.0,282.0,236.416,194.0,522.0,141.0,108.0,75.88,64.0,158.0,31.0,56.0,38.992,34.0,81.0,13.0,33.0,22.28,21.0,46.0,5.0,839.0,1074.616,984.0,1626.0,672.0,20,803,362,lesion
822,468.0,589.808,609.0,828.0,361.0,239.0,209.128,185.0,382.0,141.0,92.0,65.608,58.0,136.0,31.0,48.0,33.688,31.0,70.0,13.0,28.0,19.288,18.0,41.0,5.0,932.0,1134.312,1071.0,1627.0,685.0,20,803,363,lesion
823,462.0,634.024,657.0,910.0,380.0,197.0,189.616,177.0,306.0,132.0,72.0,56.8,54.0,111.0,31.0,37.0,29.072,29.0,57.0,13.0,22.0,16.536,17.0,34.0,5.0,1056.0,1200.472,1163.0,1679.0,744.0,20,803,364,lesion
824,491.0,690.144,723.0,958.0,413.0,165.0,178.048,176.0,248.0,127.0,53.0,49.944,49.0,94.0,28.0,26.0,25.32,26.0,50.0,11.0,15.0,14.136,15.0,30.0,4.0,1224.0,1265.768,1218.0,1718.0,799.0,20,803,365,lesion
825,501.0,557.232,506.0,791.0,361.0,322.0,325.976,282.0,871.0,137.0,121.0,103.056,105.0,243.0,31.0,63.0,52.568,56.0,119.0,13.0,37.0,29.448,33.0,64.0,5.0,711.0,965.12,795.0,1598.0,637.0,20,804,359,lesion
826,475.0,549.096,486.0,791.0,361.0,338.0,294.528,260.0,777.0,146.0,124.0,94.52,97.0,220.0,31.0,64.0,48.424,51.0,108.0,13.0,37.0,27.36,30.0,59.0,5.0,753.0,992.256,847.0,1606.0,664.0,20,804,360,lesion
827,423.0,552.128,501.0,826.0,361.0,328.0,261.36,209.0,640.0,151.0,119.0,84.16,76.0,187.0,31.0,62.0,43.24,41.0,92.0,13.0,36.0,24.6,24.0,51.0,5.0,795.0,1038.104,943.0,1618.0,664.0,20,804,361,lesion
828,398.0,570.256,551.0,828.0,361.0,292.0,231.056,190.0,491.0,151.0,106.0,73.32,60.0,158.0,31.0,55.0,37.696,33.0,81.0,13.0,32.0,21.52,20.0,46.0,5.0,889.0,1100.32,1040.0,1640.0,679.0,20,804,362,lesion
829,454.0,602.864,626.0,835.0,361.0,244.0,206.872,183.0,382.0,151.0,88.0,63.288,56.0,136.0,31.0,45.0,32.4,30.0,70.0,13.0,27.0,18.472,18.0,41.0,5.0,1001.0,1168.568,1121.0,1674.0,698.0,20,804,363,lesion
830,477.0,654.408,695.0,910.0,380.0,201.0,190.184,180.0,307.0,138.0,67.0,54.896,53.0,111.0,29.0,34.0,27.872,28.0,57.0,11.0,20.0,15.72,17.0,34.0,4.0,1135.0,1240.528,1196.0,1759.0,765.0,20,804,364,lesion
831,525.0,554.72,525.0,782.0,376.0,314.0,339.664,276.0,875.0,118.0,117.0,106.616,101.0,249.0,33.0,61.0,54.344,54.0,122.0,15.0,35.0,30.352,32.0,66.0,6.0,748.0,945.128,786.0,1533.0,627.0,20,805,358,lesion
832,473.0,547.72,496.0,782.0,361.0,352.0,313.16,281.0,826.0,124.0,127.0,100.136,102.0,237.0,31.0,65.0,51.312,54.0,117.0,13.0,37.0,28.856,31.0,64.0,5.0,720.0,959.888,815.0,1583.0,627.0,20,805,359,lesion
833,463.0,544.88,480.0,814.0,361.0,362.0,281.984,235.0,713.0,124.0,126.0,90.92,89.0,210.0,31.0,65.0,46.744,47.0,104.0,13.0,37.0,26.48,28.0,57.0,5.0,773.0,997.728,890.0,1599.0,663.0,20,805,360,lesion
834,411.0,555.2,501.0,826.0,361.0,344.0,251.032,196.0,571.0,124.0,118.0,80.376,69.0,174.0,31.0,60.0,41.376,37.0,89.0,13.0,35.0,23.536,22.0,50.0,5.0,829.0,1054.744,985.0,1623.0,678.0,20,805,361,lesion
835,380.0,579.976,612.0,828.0,361.0,300.0,224.184,187.0,458.0,124.0,102.0,69.784,59.0,158.0,31.0,52.0,35.864,31.0,81.0,13.0,30.0,20.392,18.0,46.0,5.0,940.0,1127.256,1069.0,1652.0,698.0,20,805,362,lesion
836,425.0,620.04,657.0,860.0,361.0,248.0,203.768,183.0,372.0,124.0,82.0,60.296,55.0,134.0,30.0,42.0,30.744,29.0,70.0,12.0,24.0,17.36,17.0,40.0,4.0,1071.0,1203.752,1150.0,1754.0,723.0,20,805,363,lesion
837,476.0,675.176,713.0,910.0,380.0,207.0,190.344,182.0,311.0,133.0,62.0,52.6,52.0,108.0,27.0,31.0,26.464,27.0,56.0,9.0,17.0,14.712,15.0,33.0,3.0,1215.0,1281.088,1219.0,1835.0,794.0,20,805,364,lesion
838,485.0,553.616,558.0,782.0,425.0,284.0,346.928,255.0,848.0,102.0,109.0,107.68,99.0,242.0,29.0,58.0,54.768,53.0,119.0,16.0,34.0,30.52,32.0,65.0,7.0,750.0,935.264,765.0,1466.0,627.0,20,806,357,lesion
839,459.0,547.072,521.0,782.0,376.0,342.0,326.528,266.0,836.0,102.0,125.0,103.784,106.0,242.0,33.0,65.0,53.144,57.0,119.0,15.0,37.0,29.832,33.0,65.0,6.0,732.0,931.768,793.0,1523.0,627.0,20,806,358,lesion
840,448.0,541.776,487.0,782.0,361.0,378.0,298.68,264.0,753.0,105.0,131.0,96.28,99.0,224.0,31.0,67.0,49.52,51.0,111.0,13.0,38.0,27.952,31.0,61.0,5.0,730.0,956.624,830.0,1568.0,627.0,20,806,359,lesion
841,460.0,544.936,487.0,856.0,361.0,381.0,268.416,202.0,622.0,105.0,127.0,86.488,76.0,193.0,31.0,65.0,44.568,41.0,97.0,13.0,37.0,25.288,25.0,54.0,5.0,793.0,1005.776,908.0,1591.0,663.0,20,806,360,lesion
842,407.0,561.08,519.0,856.0,361.0,356.0,240.224,187.0,532.0,105.0,114.0,75.88,60.0,174.0,31.0,58.0,39.08,32.0,88.0,13.0,33.0,22.2,19.0,50.0,5.0,863.0,1073.888,1006.0,1623.0,690.0,20,806,361,lesion
843,384.0,591.44,626.0,856.0,361.0,307.0,217.24,184.0,446.0,105.0,96.0,65.728,56.0,154.0,31.0,48.0,33.688,30.0,79.0,13.0,28.0,19.048,18.0,45.0,5.0,991.0,1155.712,1095.0,1652.0,715.0,20,806,362,lesion
844,435.0,637.128,670.0,879.0,361.0,253.0,200.816,183.0,362.0,105.0,76.0,56.984,53.0,130.0,29.0,38.0,28.848,28.0,67.0,10.0,22.0,16.12,17.0,39.0,3.0,1140.0,1238.688,1168.0,1789.0,745.0,20,806,363,lesion
845,467.0,692.28,717.0,910.0,380.0,215.0,190.72,183.0,313.0,126.0,57.0,50.136,49.0,106.0,26.0,28.0,24.952,26.0,55.0,9.0,15.0,13.656,15.0,32.0,2.0,1293.0,1319.128,1244.0,1857.0,820.0,20,806,364,lesion
846,440.0,564.944,574.0,782.0,425.0,241.0,347.584,234.0,831.0,84.0,98.0,106.336,98.0,236.0,23.0,53.0,53.968,52.0,116.0,11.0,32.0,29.976,32.0,63.0,5.0,754.0,939.92,765.0,1554.0,620.0,20,807,356,lesion
847,425.0,551.84,561.0,782.0,425.0,305.0,335.608,255.0,831.0,84.0,118.0,105.512,99.0,236.0,28.0,62.0,53.968,53.0,116.0,16.0,36.0,30.248,32.0,63.0,7.0,709.0,913.616,750.0,1462.0,620.0,20,807,357,lesion
848,439.0,544.696,522.0,782.0,376.0,363.0,312.76,259.0,778.0,84.0,130.0,100.36,101.0,229.0,33.0,67.0,51.648,54.0,113.0,15.0,38.0,29.144,32.0,62.0,6.0,719.0,919.656,789.0,1510.0,620.0,20,807,358,lesion
849,444.0,542.848,501.0,785.0,361.0,395.0,284.376,234.0,664.0,91.0,133.0,91.92,91.0,205.0,32.0,67.0,47.456,47.0,103.0,13.0,38.0,26.88,27.0,57.0,5.0,743.0,956.584,845.0,1552.0,620.0,20,807,359,lesion
850,452.0,550.816,501.0,856.0,361.0,392.0,255.56,185.0,595.0,95.0,125.0,81.672,65.0,183.0,31.0,63.0,42.168,37.0,91.0,13.0,36.0,23.928,21.0,51.0,5.0,815.0,1017.952,940.0,1583.0,658.0,20,807,360,lesion
851,407.0,571.008,612.0,856.0,361.0,362.0,230.416,183.0,524.0,95.0,110.0,71.144,56.0,169.0,31.0,55.0,36.616,30.0,86.0,13.0,31.0,20.704,18.0,48.0,5.0,899.0,1096.944,1050.0,1623.0,700.0,20,807,361,lesion
852,401.0,604.896,638.0,856.0,361.0,311.0,211.352,182.0,427.0,95.0,90.0,61.56,52.0,148.0,31.0,45.0,31.416,28.0,76.0,13.0,26.0,17.576,17.0,43.0,5.0,1042.0,1186.608,1145.0,1675.0,732.0,20,807,362,lesion
853,453.0,653.392,694.0,879.0,361.0,259.0,198.728,183.0,362.0,102.0,70.0,53.688,50.0,122.0,28.0,34.0,26.968,27.0,63.0,10.0,19.0,14.792,15.0,37.0,3.0,1209.0,1273.376,1205.0,1800.0,768.0,20,807,363,lesion
854,491.0,706.672,733.0,992.0,380.0,223.0,191.648,184.0,313.0,126.0,52.0,47.816,46.0,102.0,26.0,25.0,23.536,24.0,52.0,8.0,13.0,12.584,13.0,30.0,2.0,1369.0,1353.536,1293.0,1857.0,847.0,20,807,364,lesion
855,454.0,571.688,574.0,762.0,425.0,255.0,337.912,234.0,810.0,65.0,106.0,105.088,98.0,228.0,22.0,58.0,53.728,53.0,112.0,11.0,35.0,30.064,32.0,61.0,5.0,689.0,907.824,734.0,1542.0,566.0,20,808,356,lesion
856,446.0,557.328,565.0,807.0,425.0,320.0,323.592,241.0,801.0,65.0,124.0,103.024,99.0,228.0,27.0,66.0,53.024,56.0,112.0,16.0,38.0,29.912,34.0,61.0,7.0,665.0,890.864,738.0,1457.0,566.0,20,808,357,lesion
857,458.0,550.48,536.0,807.0,376.0,374.0,299.52,241.0,711.0,65.0,134.0,96.752,99.0,213.0,33.0,69.0,50.032,53.0,106.0,15.0,39.0,28.384,31.0,59.0,6.0,693.0,908.816,779.0,1496.0,566.0,20,808,358,lesion
858,459.0,552.4,520.0,827.0,376.0,401.0,271.472,200.0,652.0,74.0,133.0,87.488,77.0,187.0,29.0,68.0,45.304,43.0,94.0,14.0,38.0,25.736,24.0,53.0,5.0,738.0,959.632,863.0,1535.0,578.0,20,808,359,lesion
